"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
40974,"REGENT RESIDENCES","REGENT RESIDENCES SERANGOON ROAD Singapore",12,"Non-landed Properties","2",2200,"600 to 700","19-Jun","103.8646791","1.3242673","1091 serangoon rd, singapore 328190"
40975,"SUNFLOWER RESIDENCE","SUNFLOWER RESIDENCE LORONG 32 GEYLANG Singapore",14,"Non-landed Properties","3",2500,"900 to 1000","19-Jun","103.8869766","1.3121759","45 lor 32 geylang, singapore 398305 lor 32 geylang, singapore 398305"
40976,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT BALESTIER ROAD Singapore",12,"Non-landed Properties","na*",2300,"900 to 1000","19-Jun","103.8528591","1.3214951","balestier rd, singapore"
40977,"ONE ST MICHAEL'S","ONE ST MICHAEL'S ST. MICHAEL'S ROAD Singapore",12,"Non-landed Properties","2",3100,"1100 to 1200","19-Jun","103.8651947","1.3246567","1 st michael's rd, 3, singapore 328006"
40978,"THE HELICONIA","THE HELICONIA JALAN DAUD Singapore",14,"Non-landed Properties","3",2750,"1300 to 1400","19-Jun","103.9089042","1.3263977","30 jln daud, singapore 419572"
40979,"FERNWOOD TOWERS","FERNWOOD TOWERS FERNWOOD TERRACE Singapore",15,"Non-landed Properties","3",2700,"1600 to 1700","19-Jun","103.925074","1.3098164","26 fernwood terrace, singapore 458555"
40980,"D' CASITA","D' CASITA LORONG MARZUKI Singapore",14,"Non-landed Properties","2",2800,"800 to 900","19-Jun","103.9093594","1.3219048","38 lor marzuki, singapore 417104"
40981,"ROSELANE COURT","ROSELANE COURT ROSE LANE Singapore",15,"Non-landed Properties","na*",2650,"1200 to 1300","19-Jun","103.8934575","1.3102974","rose ln, singapore"
40982,"SIMS URBAN OASIS","SIMS URBAN OASIS SIMS DRIVE Singapore",14,"Non-landed Properties","2",2300,"600 to 700","19-Jun","103.8808744","1.3193021","6 sims dr, #b1-01, singapore 387388"
40983,"SKY GREEN","SKY GREEN MACPHERSON ROAD Singapore",13,"Non-landed Properties","3",3150,"1100 to 1200","19-Jun","103.886324","1.3326039","568 macpherson rd, singapore 368236"
40984,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","3",3150,"1200 to 1300","19-May","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
40985,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","1",1750,"500 to 600","19-May","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
40986,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LORONG 16 GEYLANG Singapore",14,"Non-landed Properties","na*",2400,"1000 to 1100","19-May","103.8799103","1.3112478","lorong 16 geylang, singapore"
40987,"POSHGROVE EAST","POSHGROVE EAST EAST COAST ROAD Singapore",15,"Non-landed Properties","1",2300,"500 to 600","19-May","103.9098923","1.3088326","335 e coast rd, singapore 428960"
40988,"AIRSTREAM","AIRSTREAM ST. MICHAEL'S ROAD Singapore",12,"Non-landed Properties","1",1500,"400 to 500","19-May","103.8640123","1.3273669","26 st michael's rd, singapore 327994"
40989,"ASPEN LOFT","ASPEN LOFT JOO CHIAT TERRACE Singapore",15,"Non-landed Properties","3",4900,"2300 to 2400","19-May","103.9046924","1.3146356","170 joo chiat terrace, singapore 427317"
40990,"368 THOMSON","368 THOMSON THOMSON ROAD Singapore",11,"Non-landed Properties","2",2800,"800 to 900","19-May","103.84183","1.327207","368 thomson rd singapore 298127 thomson rd, singapore 298127"
40991,"REGENT RESIDENCES","REGENT RESIDENCES SERANGOON ROAD Singapore",12,"Non-landed Properties","1",2000,"400 to 500","19-May","103.8646791","1.3242673","1091 serangoon rd, singapore 328190"
40992,"GOLD PALM MANSIONS","GOLD PALM MANSIONS LORONG K TELOK KURAU Singapore",15,"Non-landed Properties","2",2999,"900 to 1000","19-May","103.915079","1.314168","139 lor k telok kurau, singapore 425777"
40993,"EURO-ASIA APARTMENTS","EURO-ASIA APARTMENTS SERANGOON ROAD Singapore",12,"Non-landed Properties","3",3500,"1700 to 1800","19-May","103.8639298","1.3229551","1037 serangoon rd, singapore 328170"
40994,"AVA TOWERS","AVA TOWERS AVA ROAD Singapore",12,"Non-landed Properties","3",3000,"1200 to 1300","19-May","103.8517717","1.3222497","10 ava rd, singapore 329949"
40995,"REZI 26","REZI 26 LORONG 26 GEYLANG Singapore",14,"Non-landed Properties","3",3200,"1000 to 1100","19-May","103.885148","1.312971","5 lor 26 geylang, singapore 398504"
40996,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","1",2000,"500 to 600","19-May","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
40997,"TIVOLI GRANDE","TIVOLI GRANDE KOON SENG ROAD Singapore",15,"Non-landed Properties","1",1900,"500 to 600","19-May","103.906601","1.3129809","126 koon seng rd, singapore 427059"
40998,"THE LINCOLN MODERN","THE LINCOLN MODERN LINCOLN ROAD Singapore",11,"Non-landed Properties","3",4300,"1300 to 1400","19-May","103.8430049","1.3153049","20 lincoln rd, singapore 308353"
40999,"M21","M21 MANDALAY ROAD Singapore",11,"Non-landed Properties","3",5900,"2400 to 2500","19-May","103.8490507","1.3225841","21 mandalay rd, singapore 308208"
41000,"OKIO","OKIO BALESTIER ROAD Singapore",12,"Non-landed Properties","1",1950,"400 to 500","19-May","103.8532328","1.3220688","262 balestier rd, singapore 329714"
41001,"LAGUNA PARK","LAGUNA PARK MARINE PARADE ROAD Singapore",15,"Non-landed Properties","na*",2450,"1600 to 1700","19-May","103.9293002","1.3090605","5000a marine parade rd, singapore 449284"
41002,"ADAM PARK CONDOMINIUM","ADAM PARK CONDOMINIUM ADAM ROAD Singapore",11,"Non-landed Properties","2",2700,"800 to 900","19-May","103.8135357","1.327809","27-29 adam rd, singapore 289901"
41003,"PARKSHORE","PARKSHORE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","2",2800,"900 to 1000","19-May","103.8704934","1.2968007","201 tg rhu rd, singapore 436917"
41004,"THE SEA VIEW","THE SEA VIEW AMBER ROAD Singapore",15,"Non-landed Properties","5",7000,"2900 to 3000","19-May","103.9013088","1.3015993","41 amber rd, singapore 439948"
41005,"PRESTIGE LOFT","PRESTIGE LOFT TELOK KURAU ROAD Singapore",15,"Non-landed Properties","1",1600,"400 to 500","19-May","103.9114602","1.3103927","286 telok kurau rd, singapore 423911"
41006,"BUCKLEY CLASSIQUE","BUCKLEY CLASSIQUE BUCKLEY ROAD Singapore",11,"Non-landed Properties","2",5000,"1200 to 1300","19-May","103.8402335","1.318089","9 buckley rd, singapore 309765"
41007,"ONE AMBER","ONE AMBER AMBER GARDENS Singapore",15,"Non-landed Properties","4",5100,"1700 to 1800","19-May","103.8981665","1.3014879","1 amber gardens, singapore 439957"
41008,"LOTUS AT PAYA LEBAR","LOTUS AT PAYA LEBAR PAYA LEBAR ROAD Singapore",14,"Non-landed Properties","2",4130,"800 to 900","19-May","103.8913118","1.3156116","17 lor 41 geylang, singapore 387828"
41009,"LOTUS AT PAYA LEBAR","LOTUS AT PAYA LEBAR PAYA LEBAR ROAD Singapore",14,"Non-landed Properties","2",3300,"1000 to 1100","19-May","103.8913118","1.3156116","17 lor 41 geylang, singapore 387828"
41010,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","2",2400,"700 to 800","19-May","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
41011,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","2",2400,"800 to 900","19-May","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
41012,"SENNETT ESTATE","SENNETT ESTATE WAN THO AVENUE Singapore",13,"Non-landed Properties","na*",2400,"900 to 1000","19-May","103.8712031","1.3324609","17 wan tho ave, singapore 347546"
41013,"PEBBLE BAY","PEBBLE BAY TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",6200,"1800 to 1900","19-May","103.8717195","1.2976491","130 tanjong rhu road singapore 436918 tg rhu rd, singapore 436918"
41014,"ONE DUSUN RESIDENCES","ONE DUSUN RESIDENCES JALAN DUSUN Singapore",12,"Non-landed Properties","2",2400,"800 to 900","19-May","103.8437722","1.3269063","1 jln dusun, singapore 329363"
41015,"NINETEEN SHELFORD ROAD","NINETEEN SHELFORD ROAD SHELFORD ROAD Singapore",11,"Non-landed Properties","1",2500,"700 to 800","19-May","103.8122331","1.3260908","19 shelford rd, singapore 288408"
41016,"STARVILLE","STARVILLE LENGKONG TIGA Singapore",14,"Non-landed Properties","3",2600,"1200 to 1300","19-May","103.9113784","1.3272079","60 lengkong tiga, singapore 417454"
41017,"THE LINE @ TANJONG RHU","THE LINE @ TANJONG RHU TANJONG RHU ROAD Singapore",15,"Non-landed Properties","2",2300,"500 to 600","19-May","103.8846032","1.2981006","6 tanjong rhu rd singapore 436883 tg rhu rd, singapore 436883"
41018,"ONE DUSUN RESIDENCES","ONE DUSUN RESIDENCES JALAN DUSUN Singapore",12,"Non-landed Properties","2",1850,"400 to 500","19-May","103.8437722","1.3269063","1 jln dusun, singapore 329363"
41019,"STRATA","STRATA ESSEX ROAD Singapore",11,"Non-landed Properties","2",3900,"1000 to 1100","19-May","103.8447681","1.3172815","1 essex rd, singapore 309329"
41020,"SANT RITZ","SANT RITZ PHENG GECK AVENUE Singapore",13,"Non-landed Properties","2",3000,"600 to 700","19-May","103.868958","1.329861","sant ritz, singapore"
41021,"SILVERSCAPE","SILVERSCAPE LORONG 32 GEYLANG Singapore",14,"Non-landed Properties","1",1800,"400 to 500","19-May","103.8871732","1.3126029","39 lor 32 geylang, singapore"
41022,"STILLZ RESIDENCE","STILLZ RESIDENCE LORONG 108 CHANGI Singapore",15,"Non-landed Properties","2",2400,"900 to 1000","19-May","103.904703","1.3161202","21 lor 108 changi, singapore 426411"
41023,"MELOSA","MELOSA LORONG 28 GEYLANG Singapore",14,"Non-landed Properties","2",1950,"500 to 600","19-May","103.8855205","1.3125663","28 lor 28 geylang, singapore 398432"
41024,"RICCHEZZA","RICCHEZZA LORONG M TELOK KURAU Singapore",15,"Non-landed Properties","2",2200,"800 to 900","19-May","103.9151004","1.3114674","94 lor m telok kurau, singapore 425399"
41025,"ONE DUSUN RESIDENCES","ONE DUSUN RESIDENCES JALAN DUSUN Singapore",12,"Non-landed Properties","2",2200,"400 to 500","19-May","103.8437722","1.3269063","1 jln dusun, singapore 329363"
41026,"COSY 23","COSY 23 LORONG 30 GEYLANG Singapore",14,"Non-landed Properties","2",3000,"1100 to 1200","19-May","103.881347","1.3143233","30 lor 23 geylang, singapore 388366"
41027,"THE CAPE","THE CAPE AMBER ROAD Singapore",15,"Non-landed Properties","2",2800,"800 to 900","19-May","103.901251","1.300646","25 amber rd, singapore 439872"
41028,"PASTORAL VIEW","PASTORAL VIEW BASSEIN ROAD Singapore",11,"Non-landed Properties","na*",3741,"1200 to 1300","19-May","103.8479467","1.3232568","7 bassein rd, singapore 309837"
41029,"MOUNTBATTEN LODGE","MOUNTBATTEN LODGE MOUNTBATTEN ROAD Singapore",15,"Non-landed Properties","1",1550,"300 to 400","19-May","103.898106","1.302597","831 mountbatten rd, singapore 437824"
41030,"OKIO","OKIO BALESTIER ROAD Singapore",12,"Non-landed Properties","1",1800,"400 to 500","19-May","103.8532328","1.3220688","262 balestier rd, singapore 329714"
41031,"MALVERN SPRINGS","MALVERN SPRINGS ONAN ROAD Singapore",15,"Non-landed Properties","2",3400,"1000 to 1100","19-May","103.9038464","1.3060073","373 onan rd, singapore 424775"
41032,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","2",2600,"900 to 1000","19-May","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
41033,"ARTHUR 118","ARTHUR 118 ARTHUR ROAD Singapore",15,"Non-landed Properties","2",3000,"800 to 900","19-May","103.8876049","1.29892","118 arthur rd, singapore 439827"
41034,"WATERBANK AT DAKOTA","WATERBANK AT DAKOTA DAKOTA CRESCENT Singapore",14,"Non-landed Properties","1",2450,"400 to 500","19-May","103.8880277","1.3067967","72 dakota cres, singapore 399942"
41035,"LAGOON VIEW","LAGOON VIEW MARINE PARADE ROAD Singapore",15,"Non-landed Properties","na*",2600,"1600 to 1700","19-May","103.9332148","1.3110659","marine parade rd & lagoon view, singapore"
41036,"PASTORAL VIEW","PASTORAL VIEW BASSEIN ROAD Singapore",11,"Non-landed Properties","na*",2337,"600 to 700","19-May","103.8479467","1.3232568","7 bassein rd, singapore 309837"
41037,"NINETEEN SHELFORD ROAD","NINETEEN SHELFORD ROAD SHELFORD ROAD Singapore",11,"Non-landed Properties","2",3600,"800 to 900","19-May","103.8122331","1.3260908","19 shelford rd, singapore 288408"
41038,"GILSTEAD TWO","GILSTEAD TWO GILSTEAD ROAD Singapore",11,"Non-landed Properties","2",3500,"900 to 1000","19-May","103.8384991","1.3152175","2 gilstead rd, singapore 309061"
41039,"THE WATER EDGE","THE WATER EDGE LORONG 38 GEYLANG Singapore",14,"Non-landed Properties","1",2350,"900 to 1000","19-May","103.8887428","1.3137914","8 lor 38 geylang, singapore 398106"
41040,"# 1 SUITES","# 1 SUITES LORONG 20 GEYLANG Singapore",14,"Non-landed Properties","1",1800,"600 to 700","19-May",NA,NA,NA
41041,"CRADELS","CRADELS LORONG LIMAU Singapore",12,"Non-landed Properties","1",1925,"400 to 500","19-May","103.8539754","1.3247391","10 lor limau, singapore 328754"
41042,"THE SEA VIEW","THE SEA VIEW AMBER ROAD Singapore",15,"Non-landed Properties","4",4600,"1600 to 1700","19-May","103.9013088","1.3015993","41 amber rd, singapore 439948"
41043,"EIGHT RIVERSUITES","EIGHT RIVERSUITES WHAMPOA EAST Singapore",12,"Non-landed Properties","3",2800,"900 to 1000","19-May","103.8643805","1.3211839","4 whampoa e, level 3 club house, singapore 338518"
41044,"PAYA LEBAR RESIDENCES","PAYA LEBAR RESIDENCES PAYA LEBAR ROAD Singapore",14,"Non-landed Properties","3",3500,"1200 to 1300","19-May","103.8915739","1.3175146","27 paya lebar rd singapore 409042 paya lebar rd, singapore 409042"
41045,"HAIG ELEVEN","HAIG ELEVEN HAIG AVENUE Singapore",15,"Non-landed Properties","3",4400,"1500 to 1600","19-May","103.8996185","1.3082399","11 haig ave, singapore 438866"
41046,"COSTA RHU","COSTA RHU RHU CROSS Singapore",15,"Non-landed Properties","2",3900,"1300 to 1400","19-May","103.866958","1.2973125","1 - 9 rhu cross 15 (katong, siglap, tg rhu rd, singapore 437434"
41047,"OLEANDER TOWERS","OLEANDER TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","2",2600,"800 to 900","19-May","103.8439982","1.3332034","lor 1 toa payoh, singapore"
41048,"GUILLEMARD SUITES","GUILLEMARD SUITES GUILLEMARD ROAD Singapore",14,"Non-landed Properties","1",2500,"500 to 600","19-May","103.882534","1.31061","213 guillemard rd, singapore 399733 guillemard rd, singapore 399733"
41049,"HERITAGE EAST","HERITAGE EAST EAST COAST ROAD Singapore",15,"Non-landed Properties","2",2000,"600 to 700","19-May","103.9125619","1.3091575","451 e coast rd, singapore 429024"
41050,"L'VIV","L'VIV NEWTON ROAD Singapore",11,"Non-landed Properties","2",5300,"1000 to 1100","19-May","103.8408443","1.3152958","23 newton rd, singapore 307955"
41051,"COTE D'AZUR","COTE D'AZUR MARINE PARADE ROAD Singapore",15,"Non-landed Properties","2",3300,"1100 to 1200","19-May","103.9039919","1.3012096","66 marine parade rd, singapore 449301"
41052,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","1",2400,"700 to 800","19-May","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
41053,"THE SEAFRONT ON MEYER","THE SEAFRONT ON MEYER MEYER ROAD Singapore",15,"Non-landed Properties","2",3500,"1000 to 1100","19-May","103.8885032","1.2970829","59a meyer rd, 55,57 59, singapore 437878"
41054,"BLOSSOMS @ WOODLEIGH","BLOSSOMS @ WOODLEIGH WOODLEIGH CLOSE Singapore",13,"Non-landed Properties","3",3400,"1200 to 1300","19-May","103.8688643","1.3362536","14 woodleigh cl, 10, singapore 357909"
41055,"SUITES@CHANGI","SUITES@CHANGI CHANGI ROAD Singapore",14,"Non-landed Properties","na*",1600,"400 to 500","19-May","103.9046245","1.3170478","226 changi rd, singapore 419740"
41056,"LA SUISSE","LA SUISSE SWISS VIEW Singapore",11,"Non-landed Properties","3",5100,"2600 to 2700","19-May","103.791245","1.348103","58 swiss view, singapore 288061"
41057,"SEVENTY SAINT PATRICK'S","SEVENTY SAINT PATRICK'S ST. PATRICK'S ROAD Singapore",15,"Non-landed Properties","2",2850,"800 to 900","19-May","103.9152417","1.3078874","70 st patrick's rd, singapore 424175"
41058,"38 AMBER","38 AMBER AMBER ROAD Singapore",15,"Non-landed Properties","3",3300,"1100 to 1200","19-May","103.901117","1.300631","38 amber rd, singapore 439877"
41059,"THE WATERSIDE","THE WATERSIDE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","na*",5800,"2400 to 2500","19-May","103.883641","1.296695","13, tg rhu rd, #01-03, singapore 436897"
41060,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","4",3600,"1500 to 1600","19-May","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
41061,"SILVERSEA","SILVERSEA MARINE PARADE ROAD Singapore",15,"Non-landed Properties","4",10000,"2500 to 2600","19-May","103.901739","1.299631","52 marine parade rd, 46, 48, 50, singapore 449308"
41062,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","2",2700,"900 to 1000","19-May","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
41063,"BARTLEY RIDGE","BARTLEY RIDGE MOUNT VERNON ROAD Singapore",13,"Non-landed Properties","1",1800,"400 to 500","19-May","103.8812962","1.3412889","44 mount vernon rd, singapore 368059"
41064,"THE TRUMPS","THE TRUMPS JALAN KEMBANGAN Singapore",14,"Non-landed Properties","1",2500,"700 to 800","19-May","103.9134471","1.3200572","1 jln kembangan, singapore 419154"
41065,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","3",3500,"1700 to 1800","19-May","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
41066,"# 1 LOFT","# 1 LOFT LORONG 24 GEYLANG Singapore",14,"Non-landed Properties","1",1700,"500 to 600","19-May",NA,NA,NA
41067,"AVON PARK","AVON PARK YOUNGBERG TERRACE Singapore",13,"Non-landed Properties","3",2800,"1200 to 1300","19-May","103.8693753","1.3392562","1 youngberg terrace, singapore 357741"
41068,"VIBES @ EAST COAST","VIBES @ EAST COAST TELOK KURAU ROAD Singapore",15,"Non-landed Properties","1",1650,"400 to 500","19-May","103.9117599","1.3094781","308 telok kurau rd, singapore 423858"
41069,"SOLEIL @ SINARAN","SOLEIL @ SINARAN SINARAN DRIVE Singapore",11,"Non-landed Properties","2",6350,"1000 to 1100","19-May","103.8453222","1.3194273","sinaran dr, singapore"
41070,"THE VIRIDIAN","THE VIRIDIAN JALAN AMPAS Singapore",12,"Non-landed Properties","2",2500,"800 to 900","19-May","103.8515773","1.3259882","6 jln ampas, singapore 329507"
41071,"OLEANDER TOWERS","OLEANDER TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","2",2600,"800 to 900","19-May","103.8439982","1.3332034","lor 1 toa payoh, singapore"
41072,"SILVERSEA","SILVERSEA MARINE PARADE ROAD Singapore",15,"Non-landed Properties","2",4400,"900 to 1000","19-May","103.901739","1.299631","52 marine parade rd, 46, 48, 50, singapore 449308"
41073,"D'WEAVE","D'WEAVE LORONG 39 GEYLANG Singapore",14,"Non-landed Properties","2",2000,"400 to 500","19-May","103.8905714","1.3156618","5 lor 39 geylang, singapore 387866"
41074,"SILVERSEA","SILVERSEA MARINE PARADE ROAD Singapore",15,"Non-landed Properties","4",9500,"2400 to 2500","19-May","103.901739","1.299631","52 marine parade rd, 46, 48, 50, singapore 449308"
41075,"NEWTON SUITES","NEWTON SUITES NEWTON ROAD Singapore",11,"Non-landed Properties","2",3900,"700 to 800","19-May","103.842058","1.317987","60 newton rd, singapore 307994"
41076,"38 I SUITES","38 I SUITES IPOH LANE Singapore",15,"Non-landed Properties","1",2000,"500 to 600","19-May","103.9027325","1.3177309","908 sims ave, singapore 408970"
41077,"IDYLLIC RESIDENCES","IDYLLIC RESIDENCES LORONG M TELOK KURAU Singapore",15,"Non-landed Properties","3",2800,"1100 to 1200","19-May","103.9123652","1.3109421","52 lor m telok kurau, singapore 425346"
41078,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","3",4600,"2000 to 2100","19-May","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
